"gutenberg_id","tokens"
31160,58164
31161,66729
31163,23244
31167,35054
3117,18951
31171,10937
31173,62685
31174,6731
31178,113011
31179,16219
3118,8280
31180,137092
31181,8696
31183,8695
31184,17310
31185,148761
31186,92348
31188,61699
31189,36366
3119,6658
31191,19584
31192,57500
31193,14661
31196,47655
312,14330
3120,7024
31200,64487
31201,99235
31202,85537
31206,29031
31207,7097
3121,7603
31210,99387
31211,50068
31212,32627
31214,30762
31215,7489
31217,166086
3122,6975
31221,2603
31223,9669
31224,3693
31225,142551
31226,58768
31229,55973
3123,7080
31230,10541
31231,23002
31232,196389
31234,84659
31235,3470
31236,19530
31237,20992
31238,57778
3124,27058
31241,116089
31243,74270
31244,32027
31245,11901
31247,35590
31248,61197
31249,1593
3125,218188
31250,75226
31251,26305
31252,49398
31253,71869
31254,4610
31255,4704
31256,5297
31257,54744
31258,38091
31259,75296
3126,33306
31262,19071
31265,22124
31266,21209
31268,7604
31269,57573
3127,35157
31270,405102
31271,160188
31272,60223
31273,12408
31274,140617
31275,75609
31277,51985
31278,250353
31279,12931
3128,87945
31280,3019
31282,5772
31286,17720
31287,2078
3129,14164
31290,10441
31291,92468
31292,47182
31296,58636
31298,120745
31299,6506
313,12647
3130,76162
31300,4427
31302,23363
31303,49619
31304,57114
31305,20287
31307,6668
31308,49999
3131,5058
31313,65767
31314,45694
31315,6278
31316,40876
31317,61263
31318,36050
31319,6070
3132,35735
31320,39088
31322,5618
31323,6609
31324,146311
31325,3483
31326,7286
31327,12436
31328,6893
3133,36146
31330,8758
31331,8074
31332,69383
31334,3032
31335,43283
31338,77201
31339,190283
3134,52695
31340,21272
31341,49406
31343,21604
31345,166788
3135,32253
31350,31488
31351,6786
31352,62350
31354,10821
31355,4686
31356,26208
31357,4318
3136,1031302
31360,3976
31361,76751
31363,79756
31366,17105
31367,20805
31368,203528
31369,10687
3137,135315
31370,52378
31371,18879
31372,161823
31374,18940
31375,193511
31377,115674
3138,22329
31380,74199
31381,84559
31382,175507
31385,53648
31386,47482
31387,65683
31388,26225
3139,110144
31390,131970
31391,40189
31392,7130
31393,45877
31394,108453
31397,12275
31399,114559
314,53883
3140,53608
31406,114782
31408,21624
31409,156605
3141,243465
31410,99197
31411,16841
31412,401610
31414,28163
31415,61707
31416,46507
31418,4520
3142,21253
31420,99995
31421,62705
31422,47549
31424,31133
31425,110718
31427,130072
31429,22575
3143,35156
31439,133024
3144,17324
31448,4007
3145,19484
31451,9497
31452,37015
31453,27730
31457,67795
31458,3633
3146,95322
31467,2357
31469,11012
3147,55220
31470,131964
31471,62608
31472,83934
31473,68887
31476,223
31477,8847
31478,15190
31479,111677
3148,14028
31480,41824
31483,12206
31484,87415
31485,62709
31488,30749
31489,112935
3149,38423
31490,9733
31493,25418
31494,7026
31495,46476
31496,79571
31497,59089
315,25438
31500,68649
31501,21119
31503,69585
31504,28130
31506,8466
31507,64152
31508,30080
3151,45796
31510,35766
31511,141256
31512,76080
31513,5235
31514,2186
31515,529
31516,1145
31517,29729
31519,11149
31520,42793
31522,126113
31523,15158
31524,146099
31525,93879
31526,39230
3153,99176
31532,61685
31535,72528
3154,52731
31540,64681
31542,22088
31543,258754
31545,9205
31546,12440
31547,10144
31549,21447
3155,113506
31550,4053
31553,4937
31554,42594
31555,22330
31556,18213
31557,148780
31558,133235
3156,35881
31561,70487
31563,42281
31565,1159
31566,9937
31567,24101
31568,49383
3157,58639
31570,3844
31571,89450
31572,51940
31577,10050
31578,104606
31579,106809
3158,19583
31581,41918
31582,10666
31583,9709
31585,7142
31587,18848
31588,6271
31589,41317
31590,65277
31591,10298
31594,18553
31595,99327
31596,22796
31598,40460
31599,5897
316,76617
31601,6071
31602,84538
31603,46211
31605,36264
31606,601
31607,53057
31608,27991
31610,4814
31611,6672
31612,5192
31616,38673
31619,27285
3162,27983
31620,165219
31622,8821
31623,150204
31626,3497
31627,70059
31629,32989
3163,57468
31635,83970
3164,83984
31642,98036
31644,14222
31646,81174
31647,39375
31648,5738
3165,69130
31651,16225
31652,11723
31655,51241
31659,77181
3166,219116
31661,15575
31662,34900
31663,9768
31664,9563
31665,3211
31666,182674
31667,18897
31668,202230
3167,15538
31670,5338
31671,23514
31673,38931
31674,3049
31675,62880
31676,4027
31677,24
31678,32972
31679,8308
3168,26
31681,146671
31682,62320
31683,5491
31685,62734
31686,13650
31687,48583
31688,21859
3169,33424
31691,40446
31692,15908
31697,164736
31698,176695
31699,97864
317,11843
3170,3222
31700,14997
31701,6989
31703,3807
31705,42015
31708,18242
31709,82796
3171,15829
31710,89898
31711,218154
31712,20030
31715,64841
31716,5509
31717,62600
31718,80228
3172,4950
31723,109385
31726,24665
31728,77155
3173,11054
31730,7067
31731,36822
31732,5933
31734,2698
31736,4732
31738,44935
31739,38553
3174,4379
31745,71547
31747,24849
31748,45956
3175,4922
31751,47380
31752,25563
31758,11742
31759,21167
3176,196904
31762,5147
31764,19518
31765,33173
31767,4456
31768,4969
31769,150084
3177,171755
31770,96163
31771,47991
31772,58198
31773,61556
31774,63503
31775,66542
31776,65154
31778,7201
3178,160922
31781,6069
31782,84290
31783,10062
31784,72784
31786,25536
31787,7023
31789,98003
3179,65701
31790,4133
31791,80211
31792,23874
31794,93257
31795,51710
31796,99134
31798,3074
31799,9985
318,65614
3180,19560
31801,95327
31804,128219
31806,48636
31809,136537
3181,6847
31811,45681
31813,43990
31814,38639
31815,7705
31816,45922
3182,16601
31820,211707
31821,89977
31823,75495
31824,307062
31827,34258
31829,193182
3183,6585
31831,85191
31832,28214
31833,2026
31835,59976
31836,39919
31837,72212
31839,10201
31840,3928
31841,4177
31844,55541
31857,57927
31858,201775
3186,41906
31861,19925
31862,23340
31864,16768
31866,110198
31868,758
31869,149822
3187,61082
31872,34844
31873,58980
31874,27986
31875,68630
31876,60357
31877,18046
31878,2704
31879,137510
3188,93788
31884,50858
31885,295328
31886,95681
31888,5107
31889,3001
3189,99310
31890,13092
31892,20456
31895,78397
31896,17786
31897,13382
31898,44337
31899,17544
319,64868
3190,11728
31901,174779
31902,168020
31903,84844
31907,21141
3191,6206
31910,131807
31912,52760
31913,7920
31914,49005
31916,104820
31919,26428
3192,16807
31920,64854
31922,2938
31923,82446
31924,38400
31925,49784
31926,55725
31927,66506
31929,7856
3193,43626
31932,5639
31933,22
31934,74553
31935,46180
31936,62489
3194,46230
31940,35131
31941,18060
31942,23284
31943,72363
31945,61946
31948,4635
31949,63598
3195,65625
31953,87729
31955,11356
31956,3761
31959,3332
3196,79279
31960,20766
31964,3018
31966,71854
31969,11263
3197,32455
31970,6055
31973,5432
31974,2515
31976,7129
31979,11455
3198,12443
31981,3240
31982,21257
31984,154165
31986,8461
31987,78742
31989,56680
3199,279677
31991,4217
31992,35688
31993,5416
31995,6309
31996,2213
31997,12890
31998,6716
31999,14188
3200,198330
32004,15099
32006,41275
32007,91194
32009,7283
32010,7544
32011,6834
32012,24754
32013,14677
32016,62958
3202,714
32021,166362
32022,33337
32023,33301
32025,13811
32026,14386
32027,36150
32029,11198
3203,513
32032,15288
32033,15685
32037,44539
32038,38979
3204,264
32040,6358
32041,4526
32042,79504
32044,55433
32045,70496
32047,62898
32048,39800
3205,1276
32050,62383
32052,59352
32053,65022
32054,11830
32055,4198
32057,49598
32059,40516
3206,435
32060,215452
32061,165225
32062,171508
32064,17386
32066,254232
32067,6978
32068,21537
32069,9657
32070,45794
32071,141940
32073,6659
32074,21496
32076,4487
32077,4263
32078,6227
32079,5019
32082,70649
32083,39308
32084,45806
32085,91837
32087,6692
32088,8573
32089,7866
32090,46195
32091,12607
32092,67823
32093,62593
32094,59099
32095,23160
32098,13067
321,44833
32101,83133
32103,59474
32104,4832
32107,63027
32108,16594
32109,127338
32110,37923
32112,3597
32114,121946
32115,99713
32116,53956
32117,59659
32118,25692
32124,8762
32125,59091
32127,5943
32128,23130
32131,4688
32132,82854
32133,4795
32134,4756
32135,57653
32137,114353
32142,5744
32144,64909
32145,83972
32146,14093
32148,14941
32149,3188
32150,3450
32151,139664
32152,20049
32153,23447
32154,25260
32157,69255
32158,98343
32159,1210
32160,3174
32161,19695
32162,6543
32163,59929
32164,37507
32166,17422
32167,9694
32168,56290
32169,32407
32170,21044
32173,63639
32175,2779
32176,134248
32178,133500
32181,8796
32183,178754
32184,1775
32185,56748
32187,1759
32189,6755
32191,29271
32192,12783
32195,28740
32196,21363
32197,22421
32198,113285
32199,85990
322,104583
32200,25648
32203,61624
32204,94852
32205,71692
32206,36901
32209,7388
32210,16583
32212,5640
32213,4231
32216,26538
32217,42955
32219,43454
32220,76030
32221,44334
32222,38191
32223,47019
32224,111091
32225,64079
32226,21689
32228,18865
32230,4575
32231,102440
32233,11439
32234,79929
32236,82554
32237,9625
32238,4416
32239,22540
32241,64055
32242,53194
32243,6859
32247,12716
32248,80840
32249,54335
32251,27513
32252,10324
32253,49138
32255,536
32256,39712
32257,19761
32258,8318
32260,24602
32261,70644
32262,122273
32266,6442
32268,22506
32269,50140
32270,48400
32271,103539
32272,12718
32274,66902
32279,43453
3228,19961
32280,50912
32285,64562
32288,38607
32289,70372
3229,24981
32291,6637
32299,123173
323,56363
3230,28109
32300,177135
32301,5768
32302,79834
32307,12771
3231,91118
32310,56577
32311,83591
32317,16575
32318,113646
32319,7804
3232,13169
32320,32267
32321,7607
32322,65279
32323,50896
32324,7104
32325,112605
32326,93662
32327,6250
32328,39241
32329,67599
3233,90161
32330,108857
32331,46524
32332,38481
32333,85064
32334,40965
32335,28351
32337,84266
32338,147145
32339,14499
32340,178456
32341,148724
32342,152240
32343,211579
32344,6117
32346,5896
32347,1618
3235,45258
32350,13917
32351,33066
32353,5787
32355,89615
32357,53990
32359,15807
3236,32122
32360,5792
32361,4479
32363,60055
32365,54916
32367,57562
3237,9665
32370,33382
32371,47876
32374,62339
32375,28725
32376,27112
32377,99280
3238,17969
32382,59145
32383,58798
3239,106083
32390,40254
32392,36225
32393,51461
32394,49290
32395,4699
32396,5287
32397,116630
32398,60855
32399,89597
324,20964
3240,81990
32403,13150
32406,26807
32408,99068
32409,76460
3241,125473
32410,2348
32411,13453
32412,6370
32413,13351
32414,37905
32416,4756
32417,72712
32418,108199
3242,96414
32420,38534
32421,6210
32422,28481
32424,181864
32425,201718
32426,25110
32428,90832
32429,118638
3243,60445
32431,4127
32432,100827
32433,39430
32436,6718
32438,44346
32439,16983
3244,80469
32440,51732
32442,55793
32443,25940
32444,72232
32446,144390
32447,12900
32448,6496
32449,100208
3245,56724
32453,50898
32454,18956
32455,64967
32456,165
32458,70
32459,80292
32460,43359
32461,88798
32462,66551
32465,62894
32466,79895
32469,1637
3247,94763
32470,10171
32471,11820
32472,9269
32473,34634
32477,7659
32478,75605
32479,52299
3248,45024
32482,8150
32483,102672
32485,25149
32486,21307
32487,6863
32488,35212
32489,12632
3249,119438
32490,62841
32491,9492
32493,220
32496,78162
32498,56357
32499,141
325,69589
3250,7448
32500,102458
32501,38121
32502,48829
32507,81751
32508,47426
3251,124215
32510,256370
32511,70616
32512,58133
32513,11394
32514,11285
32516,65009
32517,139935
3252,1152344
32520,52644
32521,25402
32522,10605
32524,66384
32525,45811
32527,5204
3253,550542
32530,27726
32532,8875
32534,30281
32535,22254
32538,15172
32539,10175
3254,1654134
32540,60734
32541,3722
32542,49308
32543,76319
32544,35594
32545,70181
32547,55456
3255,24800
32551,3777
32552,7509
32554,44209
32555,37391
32556,48561
32557,21555
32558,93607
32559,93044
3256,8835
32560,141791
32561,198973
32563,26624
32564,22041
32565,89340
32566,74626
32567,73851
32568,83691
32569,83768
3257,3487
32571,54337
32572,68936
32573,268171
32574,16269
32575,66623
32576,48546
32577,45356
32578,16329
32579,2827
3258,140063
32580,3721
32581,38229
32582,4795
32584,2947
32587,19624
32588,36052
3259,64283
32590,5157
32591,5997
32592,2374
32594,4782
32595,7691
32596,73934
32597,21521
32598,56430
326,82427
3260,27861
32600,337085
32601,42106
32603,111734
32604,4369
32606,59618
32608,19030
32609,86667
3261,78654
32610,4833
32612,27160
32613,4085
32615,9270
32619,2254
3262,19368
32620,70160
32623,6764
32624,172061
32626,36828
3263,122564
32630,6235
32632,42303
32636,1054
32637,4501
32638,2516
3264,80144
32641,13225
32642,41280
32644,59480
32648,97779
32649,22507
3265,68772
32650,13133
32651,10616
32652,5037
32653,8752
32654,2481
32657,8987
3266,55960
32663,16347
32664,24062
32665,3125
32667,3672
32668,132271
3267,3807
32670,17092
32671,3878
32673,72103
32674,57018
32675,112907
32676,13097
32678,91546
32679,3876
3268,292247
32680,3969
32683,3324
32684,2681
32685,4724
32687,16547
32688,3382
3269,43383
32692,153831
32693,74358
32695,140509
32696,14371
32698,11977
327,25663
32701,99898
32702,36262
32703,21463
32704,54347
32705,16036
32706,93142
32707,196224
32708,82199
32709,14807
3271,58614
32711,3581
32712,5611
32713,113179
32715,37393
32716,4379
32718,4862
32719,4036
3272,16786
32722,166822
32723,98720
32724,5404
32726,3891
32727,116502
32728,126426
3273,9838
32730,81004
32731,66904
32732,63111
32733,36168
32735,5198
32736,475804
32737,5119
32739,3155
3274,18411
32742,39960
32743,39412
32745,14959
32746,33481
32747,125957
32748,8752
32749,68693
3275,12572
32750,7477
32754,9716
32755,36901
32757,103988
32759,31545
3276,12048
32760,7697
32761,84086
32762,43637
32764,5154
32767,66826
32768,93457
32769,9111
3277,18477
32770,77747
32771,47826
32772,74693
32773,56015
32774,48679
32775,10161
32776,116032
32777,69836
32778,16934
32779,42104
3278,17738
32780,14177
32781,3590
32784,5160
32786,89406
32787,29436
32788,19829
3279,14257
32795,12772
328,28467
3280,107098
32800,108097
32801,5991
32802,5848
32803,9110
32805,8232
32806,28
32807,8716
32809,92229
3281,90409
32811,79616
32812,59544
32813,136979
32818,21838
32819,5404
3282,98176
32820,7535
32822,11954
32823,9440
32825,95163
32826,110957
32827,7025
32828,9238
32830,12943
32831,9032
32832,7323
32833,9484
32835,24044
32836,5412
32837,9358
3284,210882
32840,205187
32842,12590
32843,72609
32844,83766
32847,13091
32848,176809
32849,2446
3285,213790
32850,11113
32856,124316
32858,18551
3286,162396
32861,6028
32863,84149
32864,6404
32866,10271
32867,41586
3287,118259
32875,157884
32877,61280
32878,10169
3288,105314
32880,6188
32881,71306
32882,109697
32883,49606
32884,56895
32886,46365
32887,16529
32888,90367
32889,30168
3289,57993
32890,4428
32891,5497
32892,114576
32893,77273
32894,80122
32895,67322
32896,109611
32897,65636
32898,32797
32899,7122
329,49453
32900,6345
32902,452842
32903,6156
32904,7131
32905,10838
32906,8013
32907,6034
32908,112656
3291,52863
32910,97437
32911,79812
32913,34652
32914,58789
32915,51575
32916,71623
32917,111570
32918,124495
32919,75322
3292,183115
32920,77576
32922,95015
32923,121453
32924,97260
32925,46161
32926,83274
32927,70021
32928,56474
32929,103958
3293,155915
32930,90648
32931,76087
32932,53949
32933,75993
32934,76799
32935,73985
32936,81554
32939,77305
3294,121242
32942,103316
32944,5464
32946,97260
32949,98877
3295,59554
32950,34197
32951,5052
32953,34130
32954,80936
32955,47056
32959,60124
32960,77658
32964,22261
32966,27
32968,78884
32969,134059
32972,57957
32974,10183
32977,215472
32979,37907
32980,59019
32981,40564
32982,52845
32984,95266
32987,296545
32988,88559
32990,4901
32991,6508
32992,81351
32993,62154
32994,11710
32996,24770
32998,37999
330,66469
3300,382608
33000,235954
33002,41609
33004,80993
33005,51916
33007,102893
33008,61275
3301,17195
33011,28092
33012,124988
33013,104072
33014,41871
33015,35303
33018,46106
33019,48602
3302,3864
33020,84647
33021,43506
33023,14665
33024,37831
33028,60580
33029,59094
3303,17728
33035,57924
33038,98400
33039,81830
3304,17140
33040,77943
33043,84514
33047,8789
33049,134626
3305,6812
33053,18527
33055,50872
33058,117134
3306,28568
33060,39264
33061,49578
33062,235150
33064,101835
33065,105079
33066,75318
3307,208671
33072,5433
33074,46063
33076,11380
33077,7141
3308,110786
33081,208599
33082,196940
33085,16558
33086,154683
33087,10736
33088,105538
3309,99045
33091,107086
33094,46450
33095,66904
33096,78070
33098,43958
33099,43439
331,123910
33101,104730
33102,47174
33103,61781
33105,3293
33107,92435
33109,12542
3311,8158
33110,45252
33111,65042
33112,8884
33113,149262
33114,45632
33117,71629
33118,89172
33119,33074
3312,10571
33120,8027
33121,40422
33123,26195
33125,15380
33129,118238
3313,4961
33130,122089
33131,6944
33133,109134
33134,71303
33137,4104
33139,5157
3314,6229
33142,2240
33143,225304
33144,18248
33145,44034
33146,103461
3315,25662
33151,107481
33153,92106
33154,22296
3316,4316
33160,10355
33162,50773
33163,51619
33164,52649
33165,45066
33166,16933
33167,69062
33168,51213
3317,187000
33170,29193
33171,14964
33173,64452
33174,52027
33175,23133
33178,37716
33179,44260
33185,98634
33187,63884
3319,35026
33191,31064
33192,66409
33193,12027
33194,50375
33195,85648
33196,19316
33198,22849
332,55659
3320,171429
33200,36793
33204,6911
33206,113742
33207,41567
33208,129033
33209,18995
3321,97956
33210,49758
33211,137011
33212,7032
33214,50029
33215,97112
33216,67429
33217,60975
33218,85995
33219,44810
3322,208963
33220,55509
33221,53402
33222,52011
33223,45563
33224,431481
33225,95010
33226,82696
3323,92963
33230,66314
33231,84185
33233,38428
33234,220054
33235,9843
33236,95962
33237,28940
3324,29048
33240,10158
33241,12655
33242,72890
33244,114912
33248,5214
3325,18531
33251,60347
33252,20258
33255,80379
33257,85103
33259,24394
3326,64033
33260,84776
33261,66378
33263,66158
33264,36706
33268,78900
33269,127584
3327,146284
33270,54343
33271,79018
33273,94764
33274,42378
33277,71800
3328,69095
33280,27584
33285,57620
