"gutenberg_author_id","author","gender","nationality","birthdate","deathdate","link","generation"
1091,"Frost, Robert","M","American",1874,1963,"http://en.wikipedia.org/wiki/Robert_Frost","Missionary "
38462,"Frothingham, Octavius Brooks","M","American",1822,1895,"http://en.wikipedia.org/wiki/Octavius_Brooks_Frothingham","Gilded "
1381,"Froude, James Anthony","M","British",1818,1894,"http://en.wikipedia.org/wiki/James_Anthony_Froude",NA
5665,"Fréchette, Louis Honoré","M","Canadian",1839,1908,"http://en.wikipedia.org/wiki/Louis-Honor%C3%A9_Fr%C3%A9chette",NA
6706,"Fröbel, Friedrich","M","German",1782,1852,"http://en.wikipedia.org/wiki/Friedrich_Wilhelm_August_Fröbel",NA
28374,"Fröding, Gustaf","M","Swedish",1860,1911,"http://en.wikipedia.org/wiki/Gustaf_Fr%C3%B6ding",NA
2641,"Fuller, Henry Blake","M","American",1857,1929,"http://en.wikipedia.org/wiki/Henry_Blake_Fuller","Progressive "
2829,"Fuller, Margaret","F","American",1810,1850,"http://en.wikipedia.org/wiki/Margaret_Fuller","Transcendental "
2774,"Fullerton, Georgiana","F","British",1812,1885,"http://en.wikipedia.org/wiki/Georgiana_Fullerton",NA
1205,"Furphy, Joseph","M","Irish",1843,1912,"http://en.wikipedia.org/wiki/Joseph_Furphy",NA
3775,"Furse, Katharine","F","British",1875,1952,"http://en.wikipedia.org/wiki/Katharine_Furse",NA
2627,"Fustel de Coulanges","M","French",1830,1889,"http://en.wikipedia.org/wiki/Numa_Denis_Fustel_de_Coulanges",NA
3763,"Futrelle, Jacques","M","American",1875,1912,"http://en.wikipedia.org/wiki/Jacques_Futrelle","Missionary "
3531,"Gale, Zona","F","American",1874,1938,"http://en.wikipedia.org/wiki/Zona_Gale","Missionary "
35718,"Gallatin, Albert","M","American",1761,1849,"http://en.wikipedia.org/wiki/Albert_Gallatin","Republican "
40999,"Gallon, Tom","F","British",1866,1914,"http://en.wikipedia.org/wiki/Tom_Gallon",NA
40484,"Galois, Évariste","M","French",1811,1832,"http://en.wikipedia.org/wiki/%C3%89variste_Galois",NA
35969,"Galouye, Daniel F.","M","American",1920,1976,"http://en.wikipedia.org/wiki/Daniel_F._Galouye","Greatest"
850,"Galsworthy, John","M","British",1867,1933,"http://en.wikipedia.org/wiki/John_Galsworthy",NA
4029,"Galton, Francis","M","British",1822,1911,"http://en.wikipedia.org/wiki/Francis_Galton",NA
3490,"Gandhi, Mahatma","M","Indian",1869,1948,"http://en.wikipedia.org/wiki/Mahatma_Gandhi",NA
35269,"Gannett, Ezra S. (Ezra Stiles)","M","American",1801,1871,"http://en.wikipedia.org/wiki/Ezra_Stiles_Gannett","Transcendental "
8538,"Garborg, Arne","M","Norwegian",1851,1924,"http://en.wikipedia.org/wiki/Arne_Garborg",NA
34073,"García Gutiérrez, Antonio","M","Spanish",1813,1884,"http://en.wikipedia.org/wiki/Antonio_Garc%C3%ADa_Guti%C3%A9rrez",NA
3629,"Gardiner, A. G. (Alfred George)","M","British",1865,1946,"http://en.wikipedia.org/wiki/Alfred_George_Gardiner",NA
2358,"Garibaldi, Giuseppe","M","Italian",1807,1882,"http://en.wikipedia.org/wiki/Giuseppe_Garibaldi",NA
808,"Garis, Howard Roger","M","American",1873,1962,"http://en.wikipedia.org/wiki/Howard_R._Garis","Missionary "
1034,"Garland, Hamlin","M","American",1860,1940,"http://en.wikipedia.org/wiki/Hamlin_Garland","Missionary "
39196,"Garner, James Wilford","M","American",1871,1938,"http://en.wikipedia.org/wiki/James_Wilford_Garner","Missionary "
3473,"Garnett, David","M","British",1892,1981,"http://en.wikipedia.org/wiki/David_Garnett",NA
3305,"Garnett, Richard","M","British",1835,1906,"http://en.wikipedia.org/wiki/Richard_Garnett_%28writer%29",NA
25267,"Garrett, Randall","M","American",1927,1987,"http://en.wikipedia.org/wiki/Randall_Garrett","Greatest"
3498,"Garvice, Charles","M","British",1850,1920,"http://en.wikipedia.org/wiki/Charles_Garvice",NA
220,"Gaskell, Elizabeth Cleghorn","F","British",1810,1865,"http://en.wikipedia.org/wiki/Elizabeth_Gaskell",NA
31636,"Gates, William","M","American",1863,1940,"http://en.wikipedia.org/wiki/William_E._Gates","Missionary "
35339,"Gault, William Campbell","M","American",1910,1995,"http://en.wikipedia.org/wiki/William_Campbell_Gault","Greatest"
36879,"Gayley, Charles Mills","M","British",1858,1932,"http://en.wikipedia.org/wiki/Charles_Mills_Gayley",NA
4907,"Geddes, Patrick, Sir","M","British",1854,1932,"http://en.wikipedia.org/wiki/Patrick_Geddes",NA
5186,"Geffroy, Gustave","M","French",1855,1926,"http://en.wikipedia.org/wiki/Gustave_Geffroy",NA
38104,"Gemünder, George","M","American",1816,1899,"http://en.wikipedia.org/wiki/George_Gem%C3%BCnder","Transcendental "
43947,"Genevoix, Maurice","M","French",1890,1980,"https://en.wikipedia.org/wiki/Maurice_Genevoix",NA
38717,"George, Manfred","M","German",1893,1965,"http://en.wikipedia.org/wiki/Manfred_George",NA
35870,"George, Walter Lionel","M","British",1882,1926,"http://en.wikipedia.org/wiki/W._L._George",NA
44120,"Gervinus, Georg Gottfried","M","German",1805,1871,"http://en.wikipedia.org/wiki/Georg_Gottfried_Gervinus",NA
7044,"Ghislanzoni, Antonio","M","Italian",1824,1893,"http://en.wikipedia.org/wiki/Antonio_Ghislanzoni",NA
5243,"Giacosa, Giuseppe","M","Italian",1847,1906,"http://en.wikipedia.org/wiki/Giuseppe_Giacosa",NA
375,"Gibbon, Edward","M","British",1737,1794,"http://en.wikipedia.org/wiki/Edward_Gibbon",NA
7708,"Gibbon, Perceval","M","South African",1879,1926,"http://en.wikipedia.org/wiki/Perceval_Gibbon",NA
32691,"Gibbons, James","M","American",1834,1921,"http://en.wikipedia.org/wiki/James_Gibbons","Gilded "
1174,"Gibbs, Philip","M","British",1877,1962,"http://en.wikipedia.org/wiki/Philip_Gibbs",NA
1813,"Gibran, Kahlil","M","British",1883,1931,"http://en.wikipedia.org/wiki/Kahlil_Gibran",NA
7134,"Gibson, W. Hamilton (William Hamilton)","M","American",1850,1896,"http://en.wikipedia.org/wiki/William_Hamilton_Gibson","Progressive "
8220,"Gibson, Wilfrid Wilson","M","British",1878,1962,"http://en.wikipedia.org/wiki/Wilfrid_Wilson_Gibson",NA
41107,"Giddings, Joshua R. (Joshua Reed)","M","American",1795,1864,"http://en.wikipedia.org/wiki/Joshua_Reed_Giddings","Transcendental "
2184,"Gide, André","M","French",1869,1951,"http://en.wikipedia.org/wiki/Andr%C3%A9_Gide",NA
6578,"Gilbreth, Lillian Moller","F","American",1878,1972,"http://en.wikipedia.org/wiki/Lillian_Moller_Gilbreth","Missionary "
37644,"Gilchrist, Anne (Anne Burrows)","F","British",1828,1885,"http://en.wikipedia.org/wiki/Anne_Gilchrist_%28writer%29",NA
25124,"Gildersleeve, Basil L. (Basil Lanneau)","M","American",1831,1924,"http://en.wikipedia.org/wiki/Basil_Lanneau_Gildersleeve","Gilded "
1611,"Giles, Ernest","M","Australian",1835,1897,"http://en.wikipedia.org/wiki/Ernest_Giles",NA
814,"Giles, Herbert Allen","M","British",1845,1935,"http://en.wikipedia.org/wiki/Herbert_Giles",NA
27,"Gilman, Charlotte Perkins","F","American",1860,1935,"http://en.wikipedia.org/wiki/Charlotte_Perkins_Gilman","Missionary "
40313,"Gilpin, William","M","British",1724,1804,"http://en.wikipedia.org/wiki/William_Gilpin_(priest)",NA
651,"Ginzberg, Louis","M","Russian",1873,1953,"http://en.wikipedia.org/wiki/Louis_Ginzberg",NA
2262,"Gladden, Washington","M","American",1836,1918,"http://en.wikipedia.org/wiki/Washington_Gladden","Gilded "
1195,"Gladstone, W. E. (William Ewart)","M","British",1809,1898,"http://en.wikipedia.org/wiki/William_Ewart_Gladstone",NA
9026,"Gladstone, William Henry","M","British",1840,1891,"http://en.wikipedia.org/wiki/William_Henry_Gladstone",NA
7495,"Glanville, Ernest","M","South African",1856,1925,"http://en.wikipedia.org/wiki/Ernest_Glanville",NA
885,"Glasgow, Ellen Anderson Gholson","F","American",1873,1945,"http://en.wikipedia.org/wiki/Ellen_Glasgow","Missionary "
2446,"Glaspell, Susan","F","American",1876,1948,"http://en.wikipedia.org/wiki/Susan_Glaspell","Missionary "
7845,"Glass, Montague","M","American",1877,1934,"http://en.wikipedia.org/wiki/Montague_Glass","Missionary "
25078,"Gleichen, Edward, Lord","M","British",1863,1937,"http://en.wikipedia.org/wiki/Lord_Edward_Gleichen",NA
8056,"Gleig, G. R. (George Robert)","M","Scottish",1796,1888,"http://en.wikipedia.org/wiki/George_Robert_Gleig",NA
1762,"Glyn, Elinor","F","British",1864,1943,"http://en.wikipedia.org/wiki/Elinor_Glyn",NA
1928,"Goddard, Charles","M","American",1879,1951,"http://en.wikipedia.org/wiki/Charles_W._Goddard","Missionary "
2396,"Godkin, Edwin Lawrence","M","American",1831,1902,"http://en.wikipedia.org/wiki/Edwin_Lawrence_Godkin","Gilded "
7676,"Godley, A. D. (Alfred Denis)","M","Irish",1856,1925,"http://en.wikipedia.org/wiki/A._D._Godley",NA
25402,"Godwin, Tom","M","American",1915,1980,"http://en.wikipedia.org/wiki/Tom_Godwin","Greatest"
380,"Godwin, William","M","British",1756,1836,"http://en.wikipedia.org/wiki/William_Godwin",NA
586,"Goethe, Johann Wolfgang von","M","German",1749,1832,"http://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe",NA
8613,"Goetschius, Percy","M","American",1853,1943,"http://en.wikipedia.org/wiki/Percy_Goetschius","Progressive "
40599,"Gogh, Vincent van","M","Dutch",1853,1890,"http://en.wikipedia.org/wiki/Van_Gogh",NA
35538,"Gold, H. L. (Horace Leonard)","M","American",1914,1996,"http://en.wikipedia.org/wiki/H._L._Gold","Greatest"
4791,"Goldberg, Isaac","M","American",1887,1938,"http://en.wikipedia.org/wiki/Isaac_Goldberg","Lost "
36479,"Goldoni, Carlo","M","Italian",1707,1793,"http://en.wikipedia.org/wiki/Carlo_Goldoni",NA
2418,"Goncharov, Ivan Aleksandrovich","M","Russian",1812,1891,"http://en.wikipedia.org/wiki/Ivan_Goncharov",NA
4027,"Goodrich, Samuel G. (Samuel Griswold)","M","American",1793,1860,"http://en.wikipedia.org/wiki/Samuel_Griswold_Goodrich","Transcendental "
7833,"Goodwin, Harold L. (Harold Leland)","M","American",1914,1990,"http://en.wikipedia.org/wiki/Harold_L._Goodwin","Greatest"
145,"Gordon, Adam Lindsay","M","Australian",1833,1870,"http://en.wikipedia.org/wiki/Adam_Lindsay_Gordon",NA
32652,"Gordon, J. M. (Joseph Maria)","M","British",1856,1929,"http://en.wikipedia.org/wiki/Joseph_Maria_Gordon",NA
4806,"Gordon, Thomas Edward, Sir","M","Scottish",1832,1914,"http://en.wikipedia.org/wiki/Thomas_Edward_Gordon",NA
7038,"Gore, Charles","M","Irish",1853,1932,"http://en.wikipedia.org/wiki/Charles_Gore",NA
3037,"Gore, Mrs. (Catherine Grace Frances)","F","British",1799,1861,"http://en.wikipedia.org/wiki/Catherine_Gore",NA
348,"Gorky, Maksim","M","Russian",1868,1936,"http://en.wikipedia.org/wiki/Maxim_Gorky",NA
959,"Gosse, Edmund","M","British",1849,1928,"http://en.wikipedia.org/wiki/Edmund_Gosse",NA
35761,"Gotthelf, Jeremias","M","Swiss",1797,1854,"http://en.wikipedia.org/wiki/Jeremias_Gotthelf",NA
37635,"Gottschall, Rudolf von","M","German",1823,1909,"http://en.wikipedia.org/wiki/Rudolf_von_Gottschall",NA
382,"Gould, George M. (George Milbrey)","M","American",1848,1922,"http://en.wikipedia.org/wiki/George_M._Gould","Progressive "
3979,"Gould, Hannah Flagg","F","American",1789,1865,"http://en.wikipedia.org/wiki/Hannah_Flagg_Gould","Compromise "
26402,"Gounod, Charles","M","French",1818,1893,"http://en.wikipedia.org/wiki/Charles_Gounod",NA
7031,"Gower, Ronald Sutherland, Lord","M","British",1845,1916,"http://en.wikipedia.org/wiki/Lord_Ronald_Gower",NA
8719,"Gozzi, Carlo","M","Italian",1720,1806,"http://en.wikipedia.org/wiki/Carlo_Gozzi",NA
2614,"Graf, Oskar Maria","M","American",1894,1967,"http://en.wikipedia.org/wiki/Oskar_Maria_Graf","Lost "
37231,"Graham, Harry","M","British",1874,1936,"http://en.wikipedia.org/wiki/Harry_Graham_%28poet%29",NA
4157,"Graham, Stephen","M","British",1884,1975,"http://en.wikipedia.org/wiki/Stephen_Graham_%28author%29",NA
153,"Grahame, Kenneth","M","British",1859,1932,"http://en.wikipedia.org/wiki/Kenneth_Grahame",NA
2515,"Grant, Robert","M","American",1852,1940,"http://en.wikipedia.org/wiki/Robert_Grant_%28novelist%29","Progressive "
527,"Grant, Ulysses S. (Ulysses Simpson)","M","American",1822,1885,"http://en.wikipedia.org/wiki/Ulysses_S._Grant","Gilded "
6291,"Granville-Barker, Harley","M","British",1877,1946,"http://en.wikipedia.org/wiki/Harley_Granville-Barker",NA
3586,"Grattan, Thomas Colley","M","Irish",1792,1864,"http://en.wikipedia.org/wiki/Thomas_Colley_Grattan",NA
5419,"Graves, Alfred Perceval","M","Irish",1846,1931,"http://en.wikipedia.org/wiki/Alfred_Perceval_Graves",NA
628,"Graves, Robert","M","British",1895,1985,"http://en.wikipedia.org/wiki/Robert_Graves",NA
1757,"Gray, Asa","M","American",1810,1888,"http://en.wikipedia.org/wiki/Asa_Gray","Transcendental "
36384,"Gray, Elisha","M","American",1835,1901,"http://en.wikipedia.org/wiki/Elisha_Gray","Gilded "
9768,"Gray, John","M","British",1866,1934,"http://en.wikipedia.org/wiki/John_Gray_%28poet%29",NA
4626,"Gray, Thomas","M","British",1716,1771,"http://en.wikipedia.org/wiki/Thomas_Gray",NA
26821,"Greeley, Horace","M","American",1811,1872,"http://en.wikipedia.org/wiki/Horace_Greeley","Transcendental "
38068,"Greely, A. W. (Adolphus Washington)","M","American",1844,1935,"http://en.wikipedia.org/wiki/Adolphus_Greely","Progressive "
37310,"Green, Alice Stopford","F","Irish",1848,1929,"http://en.wikipedia.org/wiki/Alice_Stopford_Green",NA
541,"Green, Anna Katharine","F","American",1846,1935,"http://en.wikipedia.org/wiki/Anna_Katharine_Green","Progressive "
7099,"Green, John Richard","M","British",1837,1883,"http://en.wikipedia.org/wiki/John_Richard_Green",NA
6307,"Greenaway, Kate","F","British",1846,1901,"http://en.wikipedia.org/wiki/Kate_Greenaway",NA
40912,"Greenfield, William","M","British",1799,1831,"http://en.wikipedia.org/wiki/William_Greenfield_(philologist)",NA
3342,"Greg, Percy","M","British",1836,1889,"http://en.wikipedia.org/wiki/Percy_Greg",NA
3384,"Gregory, Jackson","M","American",1882,1943,"http://en.wikipedia.org/wiki/Jackson_Gregory","Missionary "
4092,"Gregory, Lady","F","Irish",1852,1932,"http://en.wikipedia.org/wiki/Augusta,_Lady_Gregory",NA
8428,"Grenfell, Wilfred Thomason, Sir","M","British",1865,1940,"http://en.wikipedia.org/wiki/Wilfred_Grenfell",NA
26534,"Greville, Charles","M","British",1794,1865,"http://en.wikipedia.org/wiki/Charles_Cavendish_Fulke_Greville",NA
7719,"Grey of Fallodon, Edward Grey, Viscount","M","British",1862,1933,"http://en.wikipedia.org/wiki/Edward_Grey%2C_1st_Viscount_Grey_of_Fallodon",NA
6433,"Grey, George, Sir","M","British",1812,1898,"http://en.wikipedia.org/wiki/George_Edward_Grey",NA
212,"Grey, Zane","M","American",1872,1939,"http://en.wikipedia.org/wiki/Zane_Grey","Missionary "
2568,"Griffis, William Elliot","M","American",1843,1928,"http://en.wikipedia.org/wiki/William_Elliot_Griffis","Progressive "
8557,"Griffith, George Chetwynd","M","British",1857,1906,"http://en.wikipedia.org/wiki/George_Griffith",NA
6067,"Griggs, Sutton E. (Sutton Elbert)","M","American",1872,1933,"http://en.wikipedia.org/wiki/Sutton_E._Griggs","Missionary "
7009,"Grigsby, Hugh Blair","M","American",1806,1881,"http://en.wikipedia.org/wiki/Hugh_Blair_Grigsby","Transcendental "
2585,"Grillparzer, Franz","M","Austrian",1791,1872,"http://en.wikipedia.org/wiki/Franz_Grillparzer",NA
3200,"Grimké, Angelina Emily","F","American",1805,1879,"http://en.wikipedia.org/wiki/Angelina_Grimk%C3%A9","Transcendental "
5574,"Grimké, Archibald Henry","M","American",1849,1930,"http://en.wikipedia.org/wiki/Archibald_Grimke","Progressive "
46026,"Grimshaw, Beatrice","F","Irish",1871,1953,"https://en.wikipedia.org/wiki/Beatrice_Grimshaw",NA
4021,"Grinnell, George Bird","M","American",1849,1938,"http://en.wikipedia.org/wiki/George_Bird_Grinnell","Progressive "
36456,"Grinnell, Joseph","M","American",1877,1939,"http://en.wikipedia.org/wiki/Joseph_Grinnell","Missionary "
6827,"Gripenberg, Alexandra, friherrinna","F","Finnish",1857,1913,"http://en.wikipedia.org/wiki/Alexandra_Gripenberg",NA
4168,"Grote, George","M","British",1794,1871,"http://en.wikipedia.org/wiki/George_Grote",NA
1954,"Grove, Frederick Philip","M","Canadian",1879,1948,"http://en.wikipedia.org/wiki/Frederick_Philip_Grove",NA
3936,"Gruelle, Johnny","M","American",1880,1938,"http://en.wikipedia.org/wiki/Johnny_Gruelle","Missionary "
26238,"Gréville, Henry","F","French",1842,1902,"http://en.wikipedia.org/wiki/Henry_Gr%C3%A9ville",NA
7633,"Guerrazzi, Francesco Domenico","M","Italian",1804,1873,"http://en.wikipedia.org/wiki/Francesco_Domenico_Guerrazzi",NA
182,"Guest, Edgar A. (Edgar Albert)","M","American",1881,1959,"http://en.wikipedia.org/wiki/Edgar_Guest","Missionary "
31709,"Guiccioli, Teresa, contessa di","M","French",1800,1873,"http://en.wikipedia.org/wiki/Teresa,_Contessa_Guiccioli",NA
46291,"Guin, Wyman","M","American",1915,1989,"https://en.wikipedia.org/wiki/Wyman_Guin","Greatest"
39368,"Guiney, Louise Imogen","F","American",1861,1920,"http://en.wikipedia.org/wiki/Louise_Imogen_Guiney","Missionary "
5686,"Guizot, François","M","French",1787,1874,"http://en.wikipedia.org/wiki/François_Guizot",NA
5239,"Gulick, Sidney Lewis","M","Japanese",1860,1945,"http://en.wikipedia.org/wiki/Sidney_Gulick",NA
40143,"Gumbel, Emil Julius","M","German",1891,1966,"http://en.wikipedia.org/wiki/Emil_Julius_Gumbel",NA
25015,"Gunn, James E.","M","American",1923,2020,"http://en.wikipedia.org/wiki/James_Gunn_%28author%29","Greatest"
36282,"Gunter, Archibald Clavering","M","American",1847,1907,"https://en.wikipedia.org/wiki/Archibald_Clavering_Gunter","Progressive "
9743,"Guthrie, Thomas","M","Scottish",1803,1873,"http://en.wikipedia.org/wiki/Thomas_Guthrie",NA
7728,"Guyot, Yves","M","French",1843,1928,"http://en.wikipedia.org/wiki/Yves_Guyot",NA
1563,"Guðmundur Kamban","M","Icelandic",1888,1945,"http://en.wikipedia.org/wiki/Gu%C3%B0mundur_Kamban",NA
7980,"Gwatkin, Henry Melvill","M","British",1844,1916,"http://en.wikipedia.org/wiki/Henry_Melvill_Gwatkin",NA
2451,"Gwynn, Stephen Lucius","M","Irish",1864,1950,"http://en.wikipedia.org/wiki/Stephen_Lucius_Gwynn",NA
38133,"Gyp","F","French",1849,1932,"http://en.wikipedia.org/wiki/Sibylle_Gabrielle_Marie_Antoinette_Riqueti_de_Mirabeau",NA
33478,"H. D. (Hilda Doolittle)","F","American",1886,1961,"http://en.wikipedia.org/wiki/H.D.","Lost "
38211,"Haan, D. Bierens de (David Bierens)","M","Dutch",1822,1895,"http://en.wikipedia.org/wiki/David_Bierens_de_Haan",NA
5831,"Haan, Jacob Israël de","M","Dutch",1881,1924,"http://en.wikipedia.org/wiki/Jacob_Isra%C3%ABl_de_Haan",NA
1427,"Habberton, John","M","American",1842,1921,"http://en.wikipedia.org/wiki/John_Habberton","Gilded "
1306,"Hadden, J. Cuthbert (James Cuthbert)","M","Scottish",1861,1914,"http://en.wikipedia.org/wiki/James_Cuthbert_Hadden",NA
32226,"Haddon, Alfred C. (Alfred Cort)","M","British",1855,1940,"http://en.wikipedia.org/wiki/Alfred_Cort_Haddon",NA
38347,"Hadow, Grace E. (Grace Eleanor)","F","British",1875,1940,"http://en.wikipedia.org/wiki/Grace_Eleanor_Hadow",NA
2037,"Haeckel, Ernst","M","German",1834,1919,"http://en.wikipedia.org/wiki/Ernst_Haeckel",NA
6837,"Hagedorn, Hermann","M","American",1882,1964,"http://en.wikipedia.org/wiki/Hermann_Hagedorn","Missionary "
42282,"Hahn, Emily","F","Chinese",1905,1997,"http://en.wikipedia.org/wiki/Emily_Hahn",NA
43001,"Haldane, Elizabeth Sanderson","F","Scottish",1862,1937,"http://en.wikipedia.org/wiki/Elizabeth_Haldane",NA
7742,"Haldane, R. B. Haldane (Richard Burdon Haldane), Viscount","M","British",1856,1928,"http://en.wikipedia.org/wiki/Richard_Burdon_Haldane%2C_1st_Viscount_Haldane",NA
650,"Hale, Edward Everett","M","American",1822,1909,"http://en.wikipedia.org/wiki/Edward_Everett_Hale","Gilded "
8645,"Hale, George Ellery","M","American",1868,1938,"http://en.wikipedia.org/wiki/George_Ellery_Hale","Missionary "
2807,"Hale, Horatio","M","Canadian",1817,1896,"http://en.wikipedia.org/wiki/Horatio_Hale",NA
1092,"Hale, Lucretia P. (Lucretia Peabody)","F","American",1820,1900,"http://en.wikipedia.org/wiki/Lucretia_Peabody_Hale","Transcendental "
1880,"Haliburton, Thomas Chandler","M","British",1796,1865,"http://en.wikipedia.org/wiki/Thomas_Chandler_Haliburton",NA
7097,"Hall, Basil","M","British",1788,1844,"http://en.wikipedia.org/wiki/Basil_Hall",NA
32207,"Hall, Eliza Calvert","F","American",1856,1935,"http://en.wikipedia.org/wiki/Eliza_Calvert_Hall","Progressive "
2990,"Hall, G. Stanley (Granville Stanley)","M","American",1844,1924,"http://en.wikipedia.org/wiki/G._Stanley_Hall","Progressive "
